Tweet ID,Full Text,Mask Sentiment,Language,
1288522674260541440,"@alicef7813 @grepoman @nay_nay721 @realDonaldTrump @JoeBiden Guidelines are as such
*wear a mask when you go out
*practice social distancing
* wash hands often 
* dont be a bitch
If all those work then you are within the guidelines",,,
1275437582134833152,@ML08646141 @ThirteenMike @CBiscieglia @MARKFORTRUMP @Hunter18111 @CoastLife94 @1776Stonewall @realDonaldTrump I'm not gonna defend biden. He can battle his own battles. This last event was indoors with NO CDC guidelines being enforced. New had masks and the smartest stayed in the empty areas. I applaud those few. Outside would have been still wrong but more acceptable.,,,
1264880107979706368,@cnni https://t.co/ScKrzdOQgl,,,
1299999942967209984,"Doom and gloom is all around us. For a bit of fun I will post everyday a photo of me that day wearing wrestling t shirts.
Lockdown t-shirt challenge Day 138 : @CMPunk https://t.co/07IEFPhmb2",,,
1234461475780972545,"@TirtoID Konspirasi virus corona. 
“ karena semua sembako, masker dan skin care (mungkin) naik maka kami pemerintah akan mengimpor ..... guna menjaga stabilitas ekonomi negara . #corona",,,
1282530622414577664,"@David48162801 @Peggy_OHare @ExpressNews I’m in Arizona.

And I’m an R.N.

I truly hope your hospitals are empty.

We’re bringing in refrigerated trucks for the dead bodies and also bribing in nurses and doctors from other states.

Stay safe.

Wear a mask.",Pro-Mask,English,
1297009552525688832,"thought of the perfect solution to mask-wearing if folks are standing/walking too close to you.
Wear a actual plague doctor mask and a boss ass bitch outfit and people will be so intimidated they will do all the social distancing FOR you!",,,
1223600067828838401,Sana alllllll https://t.co/Wf49yaxTrp,,,
1286830340758278144,"No habrá segunda prueba de Covid-19 para asintomáticos y personas con síntomas leves en Colombia, así lo manifestó Luis Alexander Moscoso, viceministro de salud.

https://t.co/2kYKPBkbwT

#PeriodismoPS #Covid_19 #Colombia",,,
1248383964974157829,"NO! As w/#ClimateChangeModeling &amp; #FluModeling (4 which ALL pneumonia(ANY cause) is included in #ILINumbers then fictitious multiplier is applied 2 #GuesstimateFluCases &amp; #FluDeaths)
Like 4 #Flu, #COVID19 numbers WILL be used 2 PUSH fast-tracked #IneffectiveVaccines THIS MUST END https://t.co/7DjigVgTdo",,,
1295105211581829121,@ImanitheOG All the more reason to wear a mask😬,,,
1279724203294539776,"@SkyNews What the fck do you expect. The Govt told them to go out &amp; have a few pints, celebrate the 4th July (American Independence day from the Brits no less) &amp; get larruped. They ahem, forgot to mention masks or social distancing. #Democide #ToryCarnage #HerdImmunity",,,
1298669496195063808,@Roshan_Rinaldi Larry Kudlow has dementia. He’s remembering the pandemic from 1918.  He survived it. It caused brain damage.,,,
1282512753958088704,"The spread of #coronavirus is based on 2 factors
1) How dense the population is
2) How dense the population is

#WearAMask #COVID19 #auspol",,,
1271324530540044292,tag pila jud day ng n95 na mask tag 100 each lage baligya ni antey,,,
1282994032977694720,"#BREAKING | “கொரோனாவிற்கு தடுப்பு மருந்து கண்டுபிடிக்கும் வரை முகக்கவசம் அணிவது, தனிமனித இடைவெளி காப்பது, கைகளை கழுவுவதே தடுப்பு மருந்து!”

- சுகாதாரத்துறை அமைச்சகத்தின் சிறப்பு அதிகாரி ராஜேஷ் பூஷன்  

| #SocialDistancing | #facemask | #coronavaccine |",,,
1249271471299424256,"Federal Government must immediately intervene in the water market to divert water from foreign owned almond farms to dairy, rice and grain. Attempting to import rice and other products particularly during Covid 19 crisis is dangerous.",,,
1257362431229206529,"""Amazon's extended coronavirus remote work policy could devastate nearby Seattle restaurants, bars"" via FOX BIZ https://t.co/m96P9MjLuD #tech #technology #news",,,
1263270816768159744,@Nike When are you releasing face masks? Preferably one I can tolerate wearing during an @orangetheory class? I’m anxious to get back at it! Thanks in advance! #orangetheory #covid19 #coronavirus,,,
1290000546896785410,#ExcludedUK #gapsinsupport #wearenotgoingaway https://t.co/pocF1BvpNB,,,
1251241531496902657,"@mrosamalisan grazie e piacere, mio pezzo se interessa https://t.co/YO5e2jP9H3",,,
1273080996674654208,I SWEAR LMAO https://t.co/QBO8PiQ6Y7,,,
1276894411939622913,"Prime example of why COVID cases are rising.
Masks are worn NOT to make a political statement. It's to protect yourself, other people and sadly dumbasses like her. Please be courteous. Thank you. 😷 https://t.co/CbPZJNMn7r",,,
1280953864552775680,A Florida man's outburst over being asked to wear a mask in Costco went viral -- and it ended up costing him his job. https://t.co/Sk97qBf5iJ,,,
1291072047511109637,Very pro life of you to not be wearing a mask during a pandemic. And not that it matters but your hair still looks like shit ❤️ https://t.co/PAoazGARug,,,
1270455610593603585,@GeorgePapa19 50 #ObamaGate subpoenas this summer will be an excellent cherry on top of the man-made Chinavirus sundae America has been served in 2020.  🍒,,,
1278515640639332352,"Empresários de Salvador estão com mais medo de ter que mudar seus padrões de vida que se adaptar temporariamente a pandemia. É uma falta de respeito esses apelos para reabertura do comércio, principalmente de bares e restaurantes. Covid beleza, só não pode faltar geleia na mesa.",,,
1230501887952031750,"We* have money.

*-China

lol https://t.co/uBFXZP1xTD",,,
1235415522340110337,"เฮ้ย! คนแถวนั้น เค้ามีสิทธิ์รู้นะ
คนไทยทั้งประเทศก็ด้วย..
นี่คือการขยายอำนาจ โดยอวดอ้างความมั่นคงฯ อีกแล้วใช่ไหม?! https://t.co/toGWyd1Oxk",,,
1286172356382208000,I'm so pleased that @jidesanwoolu championed the switch to a virtual leadership other governors where still doubting covid existence #MaskUp https://t.co/eeTIRz5ejK,,,
1277264857105137665,Lo bueno que ya hice un diplomado en Covid.,,,
1276954439321096194,"It can’t be reasoned with, it can’t be eradicated, it’s highly contagious, and it CANNOT BE CURED!!! ☣️☣️☣️

...oh sorry, you thought this was about coronavirus? No no, I’m talking about the undeniable STUPIDITY within our own country. 

Much love to my fellow mask-wearers! 😷❤️",,,
1287635458915262464,@ClarkeMicah I previously asked you a question about wearing a mask which you didn't reply do. Would you wear a mask if required to do so by law?,,,
1293941087703379968,"@StephonSweet @thejtlewis @HillaryClinton Hey dummy, your vented mask is useless against covid.",,,
1290961125853421568,State sponsored #COVID19 Fertility Camp. Nice ra! Single source Ram Ram 🙏🏻 https://t.co/VzIDSHj2Qp,,,
1230906907885391873,"I swear, I’ve heard several times from millennials who dismiss the severity of #coronavirus outbreak because there’s been only few death in US &amp; the world outside China. It’s not just conservatives. America is so fucked if these ones I ran into represent the population.",,,
1279643641942642689,"Jogo wargo,jogo Negoro, Ayo jogo Jeporo"" 
Bersama kita bisa 🇮🇩🇮🇩 
Aiptu R Agus sambang ke Sdr Sarju RT 01 RW 03 desa sowanlor  guna menyampaikan pesan Kamtibmas dan selalu memakai masker guna mencegah penyebaran covid 19

DESA AMAN, MASYARAKAT SENANG, APARAT TENANG https://t.co/bOS2hSeDXD",,,
1270013446441119744,"Lastly, social distancing and all that is pretty difficult in a time right now when I and everyone else could really use a hug. Wear a mask if you feel so inclined, and if anyone needs someone to hug, I’m always there for it and I’ll attempt to squeeze as hard as Trevor would",,,
1287887325041762304,@Desmunking Covid is the new normal,,,
1245616947657469952,why don't you say there is not available to protect your to use face mask#America#COVID-19 https://t.co/LO6tQ8G3PE,,,
1293247113770369024,"@TiddoIdk @lionkivuli @TateTribe @TmzTucson Not supposed to have N95 masks, supposed to leave those to health care workers. I guess you don't care about them. And you are go to raves? During a pandemic, what a freaking hypocrite.",,,
1236910158934167553,"N95 Dust-proof Mask With Filter Activated Carbon Face Shield
View or order here: https://t.co/Zn9FbWGtc0
Our Blog: https://t.co/aZY9qwZGTB
#HealthandSafety https://t.co/eYbLqOvXlY",,,
1288489770545483783,@moondollie Next time wear a mask. For the whole walk.,,,
1284035455160168448,"@SachetParampara 😆😆😆 Hello friends ground mein mat jao..corona ho jayega
Hello friend aapka face  mask kanha hai 😃😃 ...?",,,
1259816085072773121,"Just a friendly reminder that frequently washing your hands protects your family. ❤️

#WearAMask #WashYourHands #COVID19 https://t.co/w29IIVcIr3",,,
1268056924773158914,@suzukinaomichi To The #governor of HoKkaiDo(#JAPAN)named 'https://t.co/mtmeOx1oDb.NaoMichi' Hi! #How #have you been? I #trust you're doing #well(It seems that you've been #working too #hard for HoKkaiDo[I #mean #Corona #virus] #Thank you),,,
1232404232923439105,"@thomaskaine5 No, he cut the National Institute of Health’s budget to the batr bones, sane with CDC. We may have a few bandaids....#Coronavirius #trumpsblackplaque",,,
1244072183984349190,"@WHO @DrTedros I find it interesting that you told people they didn't need masks. Everyone in South Korea is wearing masks and gave proved that it lowers the risk. The other thing South Korea is doing a good job at is testing and getting ahead of the virus. They test 15,000 a day",,,
1283967571931389952,"I tell you what I hear my grandma complain about these people who aren’t wearing a mask, more than the people who are having to wear one. 🙄",,,
1279285374334967809,"Top story: How Fauci and other experts deal with coronavirus risks in their everyday lives - The Washington Post https://t.co/tbKLf3MgrE, see more https://t.co/ZFM5Ty3RCA",,,
1286468569518280704,"#cannabis #marijuana #weed Arizona Medical Marijuana Sales Hit a New Record High in May Arizonans coping with the pandemic are buying more medical marijuana than ever before, with sales hitting a monthly program record again in May.The https://t.co/dAp697lZ9t #cannabiscommunity https://t.co/AEQ5rAHOtA",,,
1280027353721081856,"WANI  🤘
#SurabayaBermasker https://t.co/CwmlNhlEok",,,
1294134497798062083,"UK imposes 14-day self-quarantine for travelers from France &amp; Netherlands, doubles fines for not wearing mask https://t.co/kMafG6PhIe🌟ONLY THE ILLEGAL MIGRANTS WILL BE ABLE TO AFFORD THE FINES!!!!..OR HAVE THEY GOT THE RIGHT KIND OF COVID-19!!!🌟🇬🇧",,,
1282578868340129794,Clinical-grade wearables provide continuous on-body sensing for COVID-19 https://t.co/y9LqOA5cjy #wearables,,,
1297428543823962112,"The Busからのメッセージ。
Wear a mask!
いつでもどこでもマスク着用。
室内外問わず。
ハワイでは法律で義務付けられています😷

#マスク着用 #ハワイコロナ #ハワイニュース #ハワイの法律 #安全第一 #ハワイ #ハワイライフ #ハワイ生活 #ハワイ暮らし
#hawaii #hawaiilife #hawaiinews #WearAMask https://t.co/xPDmBlZwyu",,,
1299555026356940800,"Masker melingungi kita dari virus
#PakaiMaskerUtkSemua nn https://t.co/Yu4EGCJcRr",,,
1271472862214467585,"@Real_dope61 this is not merely just a ""good cause"" its the fight for human rights which will always take precendent over anything else. human lives are not up for debate. protesters are wearing masks and making medical stations. if you want to talk ignoring a pandemic https://t.co/IqCkOO223d",,,
1286911829646573568,"@DrMCastan @jeremy_gans Thus, the formulation ""to wear a face covering"" (eg) nominalises the verbal object-complement of the intended proscription ""...a mask which covers the face"". A cognate eg: ""must not use a hand-held mobile when driving"" &gt; to be liable, must driver hold the mobile in the hand?",,,
1233407154918346754,@RealJamesWoods You enjoying this? DS cultist!!!https://t.co/zwgwAJMoe5,,,
1246810418632253446,"🖋 Support Rosenari by signing “Keep me safe. Enforce mask usage.” and I’ll deliver a copy to your officials too: https://t.co/hrIPypxo6C

📨 Last delivered to @mikedewine, Representative Manning and Senator Rulli  #OHpol #COVID19 https://t.co/Y5ckNoXhFF",,,
